Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-017944,2023-11-10,Technology,Computers,East,Home Office,1925.55,6,450.48,0.0
ORD-017945,2023-11-10,Office Supplies,Pens,Central,Consumer,195.94,5,50.11,0.0
ORD-017946,2023-11-10,Office Supplies,Paper,West,Home Office,628.73,8,154.17,0.0
ORD-017947,2023-11-10,Furniture,Chairs,Central,Home Office,821.3,2,104.09,0.0
ORD-017948,2023-11-10,Technology,Phones,South,Home Office,2400.23,8,553.38,0.15
ORD-017949,2023-11-10,Technology,Phones,West,Consumer,1265.98,4,368.83,0.0
ORD-017950,2023-11-10,Furniture,Tables,Central,Home Office,1470.27,7,208.74,0.1
ORD-017951,2023-11-10,Furniture,Chairs,South,Consumer,1182.67,2,306.47,0.1
ORD-017952,2023-11-10,Office Supplies,Pens,Central,Consumer,255.45,2,55.36,0.15
ORD-017953,2023-11-10,Technology,Phones,South,Consumer,965.4,2,175.01,0.0
ORD-017954,2023-11-10,Technology,Phones,West,Home Office,1884.56,6,269.12,0.0
ORD-017955,2023-11-10,Furniture,Bookcases,West,Consumer,442.94,1,122.89,0.15
ORD-017956,2023-11-10,Technology,Accessories,Central,Consumer,1273.36,4,265.63,0.1
ORD-017957,2023-11-10,Furniture,Chairs,West,Consumer,219.36,5,74.86,0.0
ORD-017958,2023-11-10,Furniture,Chairs,South,Consumer,705.45,6,151.36,0.0
ORD-017959,2023-11-10,Technology,Computers,West,Consumer,1722.67,1,527.94,0.0
ORD-017960,2023-11-10,Technology,Phones,South,Consumer,1636.22,2,542.16,0.0
ORD-017961,2023-11-11,Technology,Phones,East,Corporate,895.76,2,150.72,0.0
ORD-017962,2023-11-11,Furniture,Bookcases,East,Home Office,1443.17,1,352.28,0.1
ORD-017963,2023-11-11,Furniture,Chairs,East,Corporate,928.87,8,93.08,0.0
ORD-017964,2023-11-11,Furniture,Tables,East,Corporate,1755.0,4,190.49,0.0
ORD-017965,2023-11-11,Technology,Phones,West,Corporate,1830.32,8,637.0,0.0
ORD-017966,2023-11-11,Office Supplies,Pens,East,Consumer,613.97,2,79.88,0.0
ORD-017967,2023-11-11,Office Supplies,Binders,South,Consumer,158.02,2,47.09,0.1
ORD-017968,2023-11-11,Technology,Computers,West,Consumer,2431.67,3,392.16,0.0
ORD-017969,2023-11-11,Office Supplies,Binders,West,Corporate,549.56,3,125.44,0.15
ORD-017970,2023-11-11,Technology,Accessories,Central,Home Office,228.98,9,28.22,0.0
ORD-017971,2023-11-11,Technology,Accessories,South,Corporate,1146.59,7,170.27,0.1
ORD-017972,2023-11-11,Furniture,Chairs,Central,Home Office,885.23,5,167.38,0.1
ORD-017973,2023-11-12,Furniture,Bookcases,Central,Corporate,302.59,1,92.41,0.0
ORD-017974,2023-11-12,Office Supplies,Pens,Central,Corporate,405.04,1,42.73,0.0
ORD-017975,2023-11-12,Furniture,Tables,South,Consumer,1490.51,8,186.56,0.0
ORD-017976,2023-11-12,Technology,Accessories,West,Corporate,1686.19,5,576.79,0.0
ORD-017977,2023-11-12,Office Supplies,Pens,West,Home Office,144.7,7,15.06,0.1
ORD-017978,2023-11-12,Technology,Accessories,East,Home Office,1721.57,2,295.69,0.0
ORD-017979,2023-11-12,Technology,Accessories,West,Home Office,2408.51,9,318.46,0.15
ORD-017980,2023-11-12,Technology,Accessories,East,Corporate,2452.16,1,807.98,0.1
ORD-017981,2023-11-12,Furniture,Bookcases,West,Corporate,136.62,3,37.47,0.0
ORD-017982,2023-11-12,Office Supplies,Binders,East,Consumer,409.06,4,98.16,0.1
ORD-017983,2023-11-12,Technology,Phones,South,Home Office,780.36,3,195.67,0.0
ORD-017984,2023-11-12,Furniture,Bookcases,South,Corporate,446.73,5,128.62,0.1
ORD-017985,2023-11-12,Office Supplies,Binders,Central,Home Office,205.99,6,60.41,0.1
ORD-017986,2023-11-12,Furniture,Bookcases,West,Consumer,1665.07,1,569.45,0.0
ORD-017987,2023-11-12,Office Supplies,Pens,East,Consumer,213.03,7,68.82,0.1
ORD-017988,2023-11-12,Office Supplies,Pens,West,Consumer,160.88,3,50.61,0.0
ORD-017989,2023-11-12,Office Supplies,Paper,South,Consumer,19.91,2,6.8,0.0
ORD-017990,2023-11-13,Office Supplies,Pens,East,Home Office,558.02,1,123.79,0.0
ORD-017991,2023-11-13,Technology,Accessories,Central,Consumer,518.5,4,135.25,0.0
ORD-017992,2023-11-13,Technology,Accessories,South,Corporate,1135.74,3,134.57,0.0
ORD-017993,2023-11-13,Technology,Phones,Central,Corporate,992.81,5,269.72,0.2
ORD-017994,2023-11-13,Office Supplies,Binders,West,Corporate,123.6,6,32.06,0.2
ORD-017995,2023-11-13,Technology,Computers,Central,Consumer,1124.22,3,171.64,0.0
ORD-017996,2023-11-13,Furniture,Bookcases,West,Corporate,313.54,2,63.73,0.0
ORD-017997,2023-11-13,Technology,Accessories,West,Corporate,1040.24,6,278.37,0.1
ORD-017998,2023-11-13,Office Supplies,Pens,Central,Corporate,381.35,5,105.04,0.0
ORD-017999,2023-11-13,Office Supplies,Pens,East,Home Office,411.88,3,97.61,0.2
ORD-018000,2023-11-13,Furniture,Chairs,Central,Home Office,260.86,4,85.73,0.0
ORD-018001,2023-11-13,Furniture,Tables,East,Home Office,1032.81,5,196.93,0.0
ORD-018002,2023-11-13,Office Supplies,Pens,Central,Home Office,58.93,5,14.0,0.1
ORD-018003,2023-11-13,Technology,Accessories,Central,Consumer,750.37,9,258.08,0.1
ORD-018004,2023-11-13,Office Supplies,Pens,West,Corporate,427.53,7,133.49,0.0
ORD-018005,2023-11-13,Office Supplies,Paper,West,Consumer,332.82,8,40.44,0.1
ORD-018006,2023-11-13,Office Supplies,Pens,South,Consumer,418.61,5,124.08,0.0
ORD-018007,2023-11-13,Office Supplies,Binders,Central,Corporate,170.3,4,41.0,0.0
ORD-018008,2023-11-13,Furniture,Bookcases,West,Corporate,1523.67,3,405.93,0.0
ORD-018009,2023-11-13,Office Supplies,Pens,Central,Corporate,334.78,5,96.41,0.0
ORD-018010,2023-11-13,Technology,Computers,East,Corporate,1604.05,3,321.93,0.1
ORD-018011,2023-11-13,Furniture,Bookcases,West,Consumer,398.2,7,91.01,0.0
ORD-018012,2023-11-13,Furniture,Chairs,South,Corporate,1798.77,2,475.95,0.0
ORD-018013,2023-11-14,Technology,Phones,East,Corporate,1508.79,1,348.03,0.0
ORD-018014,2023-11-14,Technology,Computers,South,Corporate,568.99,2,61.42,0.0
ORD-018015,2023-11-14,Office Supplies,Pens,West,Home Office,211.11,1,50.32,0.1
ORD-018016,2023-11-14,Furniture,Tables,West,Corporate,489.26,8,73.17,0.1
ORD-018017,2023-11-14,Furniture,Tables,East,Consumer,1534.6,5,379.99,0.0
ORD-018018,2023-11-14,Technology,Accessories,West,Corporate,1866.86,5,202.68,0.0
ORD-018019,2023-11-14,Furniture,Chairs,East,Consumer,523.54,2,172.86,0.1
ORD-018020,2023-11-14,Technology,Accessories,Central,Home Office,238.34,3,58.37,0.0
ORD-018021,2023-11-14,Office Supplies,Binders,West,Corporate,432.9,9,94.88,0.0
ORD-018022,2023-11-14,Technology,Accessories,Central,Home Office,1655.96,6,391.04,0.0
ORD-018023,2023-11-14,Technology,Phones,East,Corporate,994.49,6,152.79,0.0
ORD-018024,2023-11-14,Furniture,Chairs,East,Corporate,1449.68,2,327.5,0.1
ORD-018025,2023-11-14,Technology,Phones,East,Home Office,1355.98,9,363.61,0.1
ORD-018026,2023-11-14,Technology,Accessories,East,Home Office,2502.71,1,675.53,0.1
ORD-018027,2023-11-14,Office Supplies,Binders,East,Corporate,382.16,1,54.57,0.0
ORD-018028,2023-11-15,Office Supplies,Paper,West,Home Office,376.94,6,51.18,0.1
ORD-018029,2023-11-15,Furniture,Bookcases,South,Home Office,1553.46,9,299.19,0.0
ORD-018030,2023-11-15,Office Supplies,Pens,South,Consumer,625.6,9,218.92,0.1
ORD-018031,2023-11-15,Technology,Phones,South,Consumer,464.01,9,90.49,0.15
ORD-018032,2023-11-15,Furniture,Tables,East,Consumer,1614.84,3,431.95,0.15
ORD-018033,2023-11-15,Technology,Accessories,Central,Corporate,2335.0,5,693.85,0.0
ORD-018034,2023-11-15,Office Supplies,Binders,East,Consumer,371.7,3,63.18,0.0
ORD-018035,2023-11-15,Technology,Accessories,South,Corporate,1343.12,2,461.47,0.0
ORD-018036,2023-11-15,Office Supplies,Binders,South,Consumer,476.34,9,151.85,0.0
ORD-018037,2023-11-15,Office Supplies,Binders,South,Home Office,206.89,3,54.82,0.0
ORD-018038,2023-11-15,Office Supplies,Paper,Central,Consumer,564.08,4,114.27,0.0
ORD-018039,2023-11-15,Office Supplies,Paper,South,Consumer,469.83,8,67.15,0.0
ORD-018040,2023-11-15,Technology,Phones,Central,Consumer,2525.43,5,703.72,0.15
ORD-018041,2023-11-15,Technology,Accessories,Central,Corporate,1567.27,9,524.97,0.1
ORD-018042,2023-11-15,Office Supplies,Binders,West,Home Office,150.74,1,30.4,0.15
ORD-018043,2023-11-15,Furniture,Chairs,South,Consumer,268.07,3,54.44,0.15
ORD-018044,2023-11-15,Office Supplies,Pens,East,Corporate,63.34,5,6.56,0.2
ORD-018045,2023-11-15,Furniture,Tables,West,Consumer,422.05,3,100.47,0.0
ORD-018046,2023-11-15,Furniture,Tables,East,Home Office,713.7,4,188.1,0.0
ORD-018047,2023-11-15,Office Supplies,Pens,West,Consumer,288.34,2,36.32,0.0
ORD-018048,2023-11-15,Office Supplies,Pens,West,Consumer,324.68,5,106.17,0.15
ORD-018049,2023-11-15,Office Supplies,Pens,West,Consumer,56.9,4,12.53,0.2
ORD-018050,2023-11-15,Office Supplies,Paper,Central,Home Office,100.79,1,28.17,0.0
ORD-018051,2023-11-15,Office Supplies,Pens,East,Home Office,325.92,5,45.14,0.15
ORD-018052,2023-11-15,Furniture,Tables,Central,Corporate,1498.65,3,231.64,0.0
ORD-018053,2023-11-15,Technology,Computers,East,Home Office,1226.52,5,383.92,0.0
ORD-018054,2023-11-15,Furniture,Chairs,West,Home Office,1693.84,4,196.51,0.0
ORD-018055,2023-11-15,Office Supplies,Binders,East,Corporate,68.03,2,17.3,0.0
ORD-018056,2023-11-15,Technology,Phones,West,Corporate,1917.48,7,241.22,0.0
ORD-018057,2023-11-16,Furniture,Tables,East,Home Office,755.44,2,170.07,0.0
ORD-018058,2023-11-16,Technology,Computers,West,Corporate,2271.09,2,751.74,0.0
ORD-018059,2023-11-16,Technology,Accessories,South,Consumer,1712.84,2,387.53,0.15
ORD-018060,2023-11-16,Office Supplies,Paper,South,Consumer,127.2,3,33.95,0.0
ORD-018061,2023-11-16,Furniture,Tables,South,Consumer,1088.19,2,249.4,0.0
ORD-018062,2023-11-16,Office Supplies,Pens,East,Corporate,419.39,2,99.16,0.1
ORD-018063,2023-11-16,Technology,Computers,Central,Consumer,1555.84,7,165.35,0.15
ORD-018064,2023-11-16,Furniture,Bookcases,Central,Home Office,797.01,3,180.42,0.15
ORD-018065,2023-11-16,Furniture,Bookcases,East,Home Office,1684.84,9,194.53,0.0
ORD-018066,2023-11-16,Furniture,Chairs,East,Corporate,438.78,3,78.38,0.0
ORD-018067,2023-11-16,Office Supplies,Paper,South,Consumer,13.52,6,3.93,0.1
ORD-018068,2023-11-16,Technology,Phones,South,Home Office,1444.01,7,381.21,0.0
ORD-018069,2023-11-16,Office Supplies,Paper,West,Corporate,183.42,4,40.04,0.1
ORD-018070,2023-11-16,Office Supplies,Pens,South,Corporate,517.96,3,60.07,0.0
ORD-018071,2023-11-16,Furniture,Tables,West,Home Office,1429.23,9,213.53,0.0
ORD-018072,2023-11-16,Office Supplies,Binders,Central,Corporate,383.44,7,54.14,0.0
ORD-018073,2023-11-16,Furniture,Chairs,West,Consumer,991.14,8,317.8,0.0
ORD-018074,2023-11-16,Technology,Accessories,East,Consumer,2126.71,2,279.77,0.1
ORD-018075,2023-11-16,Furniture,Chairs,East,Home Office,1327.32,1,369.0,0.0
ORD-018076,2023-11-16,Technology,Computers,West,Consumer,173.41,7,18.33,0.0
ORD-018077,2023-11-17,Technology,Computers,East,Corporate,2488.05,3,282.75,0.15
ORD-018078,2023-11-17,Furniture,Bookcases,West,Consumer,214.2,6,30.64,0.0
ORD-018079,2023-11-17,Office Supplies,Paper,South,Corporate,50.79,8,12.17,0.0
ORD-018080,2023-11-17,Technology,Accessories,West,Corporate,2310.51,3,767.92,0.0
ORD-018081,2023-11-17,Office Supplies,Pens,East,Consumer,571.4,6,188.15,0.15
ORD-018082,2023-11-17,Office Supplies,Binders,East,Corporate,571.76,4,116.05,0.1
ORD-018083,2023-11-17,Office Supplies,Binders,South,Home Office,591.0,7,77.31,0.0
ORD-018084,2023-11-17,Technology,Accessories,South,Corporate,2285.04,7,240.73,0.0
ORD-018085,2023-11-17,Technology,Phones,South,Home Office,1842.54,3,412.85,0.1
ORD-018086,2023-11-17,Technology,Phones,Central,Corporate,1127.73,3,183.46,0.0
ORD-018087,2023-11-17,Furniture,Bookcases,Central,Corporate,1291.7,9,313.27,0.1
ORD-018088,2023-11-17,Furniture,Tables,East,Consumer,1365.45,1,315.83,0.1
ORD-018089,2023-11-17,Furniture,Bookcases,South,Home Office,1262.82,9,161.24,0.1
ORD-018090,2023-11-17,Furniture,Chairs,Central,Consumer,1494.26,3,383.81,0.0
ORD-018091,2023-11-17,Furniture,Chairs,East,Home Office,1723.98,3,285.39,0.0
ORD-018092,2023-11-17,Office Supplies,Binders,West,Consumer,552.42,3,192.99,0.0
ORD-018093,2023-11-17,Office Supplies,Paper,East,Home Office,291.23,6,83.27,0.15
ORD-018094,2023-11-17,Technology,Accessories,West,Corporate,2017.76,3,513.05,0.0
ORD-018095,2023-11-17,Office Supplies,Binders,South,Corporate,204.29,3,24.34,0.0
ORD-018096,2023-11-17,Furniture,Chairs,East,Consumer,242.53,4,61.42,0.1
ORD-018097,2023-11-18,Office Supplies,Paper,South,Home Office,431.37,3,108.36,0.0
ORD-018098,2023-11-18,Furniture,Tables,Central,Home Office,659.93,1,136.01,0.15
ORD-018099,2023-11-18,Technology,Phones,South,Home Office,1915.26,9,618.28,0.0
ORD-018100,2023-11-18,Technology,Phones,South,Consumer,2324.11,4,683.22,0.1
ORD-018101,2023-11-18,Furniture,Tables,East,Home Office,793.35,9,97.85,0.0
ORD-018102,2023-11-18,Technology,Computers,South,Corporate,1542.52,8,478.04,0.0
ORD-018103,2023-11-18,Office Supplies,Pens,East,Home Office,642.51,3,203.9,0.0
ORD-018104,2023-11-18,Furniture,Tables,East,Consumer,620.42,6,72.51,0.0
ORD-018105,2023-11-18,Furniture,Tables,East,Corporate,877.67,4,175.98,0.0
ORD-018106,2023-11-18,Technology,Phones,South,Corporate,202.67,3,56.72,0.15
ORD-018107,2023-11-19,Furniture,Chairs,East,Corporate,210.94,1,27.57,0.1
ORD-018108,2023-11-19,Furniture,Chairs,South,Home Office,1663.87,3,393.81,0.0
ORD-018109,2023-11-19,Furniture,Tables,West,Home Office,302.81,4,81.24,0.0
ORD-018110,2023-11-19,Office Supplies,Pens,West,Home Office,472.3,5,163.35,0.1
ORD-018111,2023-11-19,Furniture,Tables,South,Home Office,176.96,7,38.35,0.0
ORD-018112,2023-11-19,Furniture,Chairs,South,Corporate,338.36,2,106.23,0.0
ORD-018113,2023-11-19,Furniture,Tables,West,Consumer,1071.8,1,198.83,0.1
ORD-018114,2023-11-19,Technology,Accessories,East,Consumer,2199.32,8,646.7,0.2
ORD-018115,2023-11-19,Office Supplies,Paper,West,Consumer,479.17,1,67.81,0.0
ORD-018116,2023-11-19,Office Supplies,Paper,South,Home Office,421.52,8,112.01,0.15
ORD-018117,2023-11-19,Technology,Accessories,West,Corporate,2185.72,8,440.17,0.0
ORD-018118,2023-11-19,Technology,Accessories,South,Corporate,677.86,7,96.69,0.15
ORD-018119,2023-11-19,Office Supplies,Paper,South,Consumer,419.02,3,140.5,0.0
ORD-018120,2023-11-20,Office Supplies,Binders,South,Home Office,505.87,9,109.09,0.0
ORD-018121,2023-11-20,Furniture,Chairs,South,Consumer,1169.71,4,234.54,0.15
ORD-018122,2023-11-20,Furniture,Chairs,Central,Corporate,1803.32,7,472.23,0.1
ORD-018123,2023-11-20,Furniture,Bookcases,East,Home Office,1781.63,9,438.68,0.0
ORD-018124,2023-11-20,Technology,Accessories,Central,Home Office,1724.39,8,403.15,0.0
ORD-018125,2023-11-20,Technology,Computers,South,Consumer,538.48,7,74.81,0.0
ORD-018126,2023-11-20,Furniture,Tables,South,Home Office,150.48,6,46.96,0.1
ORD-018127,2023-11-20,Furniture,Chairs,Central,Home Office,317.02,9,64.13,0.0
ORD-018128,2023-11-20,Technology,Phones,South,Consumer,1290.62,8,373.58,0.0
ORD-018129,2023-11-20,Technology,Accessories,West,Corporate,1985.88,1,637.65,0.0
ORD-018130,2023-11-20,Furniture,Bookcases,East,Corporate,1298.86,1,233.07,0.0
ORD-018131,2023-11-20,Technology,Computers,East,Consumer,320.92,7,59.44,0.1
ORD-018132,2023-11-20,Technology,Computers,South,Corporate,1744.78,2,594.09,0.0
ORD-018133,2023-11-20,Furniture,Chairs,Central,Home Office,1810.37,7,412.96,0.0
ORD-018134,2023-11-20,Technology,Phones,East,Consumer,997.37,8,221.37,0.0
ORD-018135,2023-11-20,Technology,Computers,Central,Home Office,1287.43,3,426.58,0.0
ORD-018136,2023-11-21,Office Supplies,Pens,East,Consumer,248.76,3,72.37,0.1
ORD-018137,2023-11-21,Furniture,Chairs,West,Corporate,805.46,3,85.7,0.0
ORD-018138,2023-11-21,Furniture,Chairs,South,Corporate,1483.74,4,296.28,0.15
ORD-018139,2023-11-21,Technology,Accessories,West,Consumer,1923.68,5,462.87,0.0
ORD-018140,2023-11-21,Office Supplies,Paper,East,Home Office,405.23,6,48.26,0.0
ORD-018141,2023-11-21,Office Supplies,Paper,Central,Corporate,433.66,6,97.11,0.0
ORD-018142,2023-11-21,Technology,Phones,South,Home Office,1231.49,8,307.3,0.0
ORD-018143,2023-11-21,Office Supplies,Binders,East,Consumer,141.61,3,28.12,0.1
ORD-018144,2023-11-21,Furniture,Bookcases,Central,Consumer,502.77,7,163.35,0.2
ORD-018145,2023-11-21,Furniture,Bookcases,Central,Home Office,1264.08,6,357.03,0.2
ORD-018146,2023-11-21,Furniture,Bookcases,South,Home Office,743.98,2,242.33,0.1
ORD-018147,2023-11-21,Technology,Phones,West,Consumer,1843.99,5,639.45,0.1
ORD-018148,2023-11-21,Office Supplies,Binders,East,Consumer,584.45,4,91.45,0.0
ORD-018149,2023-11-21,Furniture,Tables,South,Consumer,1633.58,6,370.75,0.15
ORD-018150,2023-11-21,Office Supplies,Paper,South,Home Office,215.76,2,58.38,0.0
ORD-018151,2023-11-21,Office Supplies,Binders,Central,Corporate,579.08,4,103.23,0.0
ORD-018152,2023-11-21,Technology,Computers,West,Consumer,1874.34,7,297.79,0.15
ORD-018153,2023-11-21,Technology,Phones,Central,Consumer,1271.65,1,347.36,0.1
ORD-018154,2023-11-21,Furniture,Bookcases,Central,Home Office,101.46,2,20.91,0.0
ORD-018155,2023-11-21,Technology,Accessories,East,Home Office,2018.35,2,296.39,0.0
ORD-018156,2023-11-21,Furniture,Bookcases,Central,Consumer,1234.86,8,159.04,0.2
ORD-018157,2023-11-21,Furniture,Chairs,West,Home Office,411.24,8,122.12,0.0
ORD-018158,2023-11-21,Office Supplies,Binders,West,Corporate,445.55,4,140.8,0.0
ORD-018159,2023-11-21,Office Supplies,Paper,South,Home Office,519.78,1,75.81,0.1
ORD-018160,2023-11-22,Furniture,Bookcases,East,Home Office,312.05,5,41.03,0.0
ORD-018161,2023-11-22,Furniture,Chairs,South,Consumer,1214.72,7,241.63,0.0
ORD-018162,2023-11-22,Office Supplies,Binders,South,Home Office,580.42,6,147.55,0.0
ORD-018163,2023-11-22,Technology,Computers,East,Corporate,637.47,5,89.16,0.15
ORD-018164,2023-11-22,Furniture,Bookcases,East,Consumer,1267.27,4,154.61,0.0
ORD-018165,2023-11-22,Furniture,Tables,East,Consumer,346.11,5,67.45,0.15
ORD-018166,2023-11-22,Office Supplies,Binders,East,Consumer,124.24,6,37.74,0.15
ORD-018167,2023-11-22,Furniture,Bookcases,South,Home Office,887.11,7,113.73,0.15
ORD-018168,2023-11-22,Technology,Phones,West,Home Office,353.24,1,49.21,0.1
ORD-018169,2023-11-22,Technology,Accessories,East,Corporate,2097.91,6,224.11,0.0
ORD-018170,2023-11-22,Office Supplies,Pens,South,Corporate,612.49,7,66.33,0.15
ORD-018171,2023-11-22,Technology,Accessories,Central,Home Office,2058.83,5,359.89,0.1
ORD-018172,2023-11-22,Office Supplies,Binders,South,Corporate,342.53,6,110.76,0.0
ORD-018173,2023-11-22,Furniture,Chairs,Central,Corporate,887.95,7,146.59,0.1
ORD-018174,2023-11-22,Furniture,Chairs,East,Home Office,1273.61,5,144.99,0.0
ORD-018175,2023-11-22,Office Supplies,Binders,South,Consumer,79.87,5,16.6,0.0
ORD-018176,2023-11-22,Office Supplies,Paper,East,Home Office,17.72,4,2.42,0.15
ORD-018177,2023-11-22,Furniture,Bookcases,East,Home Office,1696.24,7,400.49,0.0
ORD-018178,2023-11-22,Technology,Phones,Central,Corporate,2539.91,1,662.19,0.0
ORD-018179,2023-11-22,Furniture,Bookcases,West,Home Office,1313.53,7,435.89,0.0
ORD-018180,2023-11-22,Office Supplies,Paper,South,Consumer,321.63,7,96.07,0.2
ORD-018181,2023-11-22,Furniture,Bookcases,Central,Consumer,1226.91,7,308.06,0.0
ORD-018182,2023-11-22,Office Supplies,Paper,East,Corporate,491.75,2,144.37,0.1
ORD-018183,2023-11-22,Furniture,Tables,West,Corporate,944.63,6,311.04,0.0
ORD-018184,2023-11-22,Technology,Accessories,Central,Consumer,2340.28,1,689.15,0.1
ORD-018185,2023-11-22,Technology,Accessories,South,Home Office,447.54,7,116.12,0.0
ORD-018186,2023-11-22,Furniture,Chairs,West,Corporate,1171.49,6,123.45,0.2
ORD-018187,2023-11-22,Office Supplies,Paper,South,Home Office,298.62,8,88.24,0.15
ORD-018188,2023-11-23,Furniture,Bookcases,East,Consumer,1420.31,2,443.23,0.15
ORD-018189,2023-11-23,Furniture,Chairs,Central,Consumer,1028.14,5,248.46,0.15
ORD-018190,2023-11-23,Furniture,Tables,West,Home Office,113.18,6,27.84,0.15
ORD-018191,2023-11-23,Furniture,Chairs,Central,Home Office,856.77,6,284.07,0.1
ORD-018192,2023-11-23,Office Supplies,Paper,Central,Home Office,606.0,3,100.43,0.0
ORD-018193,2023-11-23,Technology,Phones,Central,Consumer,551.04,3,183.53,0.0
ORD-018194,2023-11-23,Furniture,Tables,West,Home Office,1770.36,2,251.38,0.0
ORD-018195,2023-11-23,Furniture,Chairs,West,Corporate,636.26,9,191.58,0.15
ORD-018196,2023-11-23,Office Supplies,Binders,South,Corporate,83.01,1,10.52,0.0
ORD-018197,2023-11-23,Furniture,Tables,East,Home Office,486.54,4,81.88,0.15
ORD-018198,2023-11-23,Office Supplies,Pens,Central,Consumer,378.78,6,38.52,0.0
ORD-018199,2023-11-23,Technology,Accessories,South,Home Office,1731.85,8,366.98,0.0
ORD-018200,2023-11-23,Office Supplies,Pens,West,Home Office,82.42,9,24.13,0.0
ORD-018201,2023-11-23,Furniture,Chairs,West,Corporate,492.17,1,162.12,0.0
ORD-018202,2023-11-23,Office Supplies,Paper,West,Corporate,540.22,3,183.57,0.1
ORD-018203,2023-11-23,Office Supplies,Paper,Central,Corporate,305.1,5,50.32,0.0
ORD-018204,2023-11-23,Office Supplies,Pens,East,Home Office,456.41,2,80.84,0.2
ORD-018205,2023-11-23,Technology,Phones,South,Consumer,1112.66,4,201.49,0.0
ORD-018206,2023-11-23,Furniture,Chairs,South,Home Office,214.93,2,59.9,0.1
ORD-018207,2023-11-23,Furniture,Bookcases,South,Home Office,1173.78,9,342.86,0.15
ORD-018208,2023-11-23,Office Supplies,Pens,South,Corporate,502.74,5,76.73,0.1
ORD-018209,2023-11-23,Office Supplies,Pens,South,Consumer,295.85,2,102.76,0.0
ORD-018210,2023-11-23,Office Supplies,Binders,South,Consumer,335.47,2,93.37,0.0
